,index,HA,workplace_name,workplace_address,city,date_cluster_confirmed_public_health,date_cluster_no_longer_active,earliest_reported_cases,latest_reported_cases,workplace_classification,cases_when_cluster_confirmed,total_cases,workplace_status,closure_y_n,closed_by_order,voluntary_closure,closure_date,partially_closed,unknown_closure_type,open,days_since_last_case,active_clusters,cluster_confirmed_epidate,doc_page_number,cluster_closed_epidate,file,flag
1138,214.0,fha,,,burnaby,2021-04-19,2021-05-01,,,office,3.0,3.0,,no,no,unknown,,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1139,215.0,fha,,,langley,2021-04-19,2021-05-10,,,food processing,7.0,7.0,,no,no,unknown,,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1140,216.0,fha,,,surrey,2021-04-19,2021-04-20,,,office,3.0,3.0,,no,no,unknown,,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1141,217.0,fha,,,delta,2021-04-19,2021-04-26,,,farm/agricul ture,5.0,5.0,,no,no,unknown,,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1142,218.0,fha,,,surrey,2021-04-19,2021-05-03,,,retail,5.0,5.0,closed,yes,yes,unknown,2021-04-20,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1143,219.0,fha,,,delta,2021-04-19,2021-05-01,,,food processing,3.0,3.0,,no,no,unknown,,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1144,220.0,fha,,,surrey,2021-04-19,2021-04-29,,,manufacturi ng/industry,5.0,5.0,,no,no,unknown,,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1145,221.0,fha,,,maple ridge,2021-04-19,2021-05-05,,,retail,4.0,4.0,closed,yes,yes,unknown,2021-04-21,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1146,222.0,fha,,,coquitla m,2021-04-19,2021-05-26,,,office,5.0,5.0,closed,yes,yes,unknown,2021-04-20,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1147,223.0,fha,,,delta,2021-04-19,2021-05-17,,,retail,3.0,3.0,,no,no,unknown,,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1148,224.0,fha,,,port coquitla m,2021-04-19,2021-04-30,,,manufacturi ng/industry,5.0,5.0,closed,yes,yes,unknown,2021-04-22,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1149,225.0,fha,,,delta,2021-04-19,2021-05-07,,,transportati on,4.0,4.0,,no,no,unknown,,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1150,226.0,fha,,,abbotsfo rd,2021-04-19,2021-05-16,,,retail,9.0,9.0,,no,no,unknown,,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1151,227.0,vch,,,richmond,2021-04-19,,2021-04-19,2021-05-11,food processing,,5.0,managed without closure (not closed),no,no,no,,no,,yes,,no,16-2021,,,f22-1445 records_part2.pdf,
1152,228.0,fha,,,burnaby,2021-04-20,2021-05-01,,,maintenanc e/trades/co nstruction,4.0,4.0,,no,no,unknown,,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1153,229.0,fha,,,surrey,2021-04-20,2021-04-28,,,warehouse,3.0,3.0,,no,no,unknown,,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1154,230.0,fha,,,burnaby,2021-04-20,2021-04-30,,,maintenanc e/trades/co nstruction,5.0,5.0,,no,no,unknown,,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1155,231.0,fha,,,coquitla m,2021-04-20,2021-05-06,,,manufacturi ng/industry,7.0,7.0,closed,yes,yes,unknown,2021-04-21,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1156,232.0,fha,,,delta,2021-04-20,2021-05-04,,,transportati on,4.0,4.0,closed,yes,yes,unknown,2021-04-21,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1157,233.0,fha,,,surrey,2021-04-20,2021-05-03,,,personal care,4.0,4.0,closed,yes,yes,unknown,2021-04-21,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1158,234.0,fha,,,langley,2021-04-20,2021-05-09,,,maintenanc e/trades/co nstruction,35.0,35.0,,no,no,unknown,,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1159,235.0,fha,,,surrey,2021-04-20,2021-04-27,,,gym/fitness,11.0,11.0,closed,yes,yes,unknown,2021-04-20,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1160,236.0,fha,,,burnaby,2021-04-20,2021-05-04,,,manufacturi ng/industry,5.0,5.0,,no,no,unknown,,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1161,237.0,fha,,,delta,2021-04-20,2021-04-30,,,maintenanc e/trades/co nstruction,3.0,3.0,closed,yes,no,unknown,2021-04-21,yes,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1162,238.0,fha,,,abbotsfo rd,2021-04-20,2021-05-05,,,personal care,4.0,4.0,closed,yes,yes,unknown,2021-04-22,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1163,239.0,fha,,,abbotsfo rd,2021-04-20,2021-04-29,,,office,4.0,4.0,,no,no,unknown,,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1164,240.0,fha,,,langley,2021-04-20,2021-04-20,,,personal care,3.0,3.0,,no,no,unknown,,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1165,241.0,fha,,,port coquitla m,2021-04-20,2021-04-20,,,gym/fitness,5.0,5.0,,no,no,unknown,,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1166,242.0,fha,,,abbotsfo rd,2021-04-20,2021-05-02,,,office,3.0,3.0,closed,yes,no,unknown,2021-04-21,yes,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1167,243.0,viha,,,duncan,2021-04-20,,2021-04-15,2021-04-20,office,0.0,3.0,open,no,no,no,,unknown,,yes,84.0,no,16-2021,,,f22-1445 records_part2.pdf,
1168,244.0,viha,,,nanaimo,2021-04-20,,2021-04-09,2021-04-20,food processing,0.0,3.0,open,no,no,no,,unknown,,yes,84.0,no,16-2021,,,f22-1445 records_part2.pdf,
1169,245.0,nha,,,unknown,2021-04-20,2021-04-26,,,restaurant/ bar/lounge,4.0,4.0,voluntary closure,yes,no,yes,,unknown,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1170,246.0,fha,,,surrey,2021-04-21,2021-05-13,,,manufacturi ng/industry,3.0,3.0,closed,yes,yes,unknown,2021-04-22,no,,no,,no,16-2021,,16-2021,f22-1445 records_part2.pdf,
1171,247.0,fha,,,surrey,2021-04-21,2021-05-07,,,transportati on,6.0,6.0,,no,no,unknown,,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1172,248.0,fha,,,abbotsfo rd,2021-04-21,2021-05-01,,,farm/agricul ture,3.0,3.0,,no,no,unknown,,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1173,249.0,fha,,,burnaby,2021-04-21,2021-05-01,,,maintenanc e/trades/co nstruction,3.0,3.0,,no,no,unknown,,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1174,250.0,fha,,,chilliwa ck,2021-04-21,2021-05-18,,,first responder,6.0,6.0,,no,no,unknown,,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1175,251.0,viha,,,victoria,2021-04-21,,2021-04-20,2021-04-27,office,0.0,10.0,closed,yes,no,yes,,unknown,,no,77.0,no,16-2021,,,f22-1445 records_part2.pdf,
1176,252.0,viha,,,victoria,2021-04-21,,2021-04-20,2021-04-21,other,0.0,3.0,open,no,no,no,,unknown,,yes,83.0,no,16-2021,,,f22-1445 records_part2.pdf,
1177,253.0,viha,,,victoria,2021-04-21,,2021-04-17,2021-04-26,hospitality/s ervices,0.0,4.0,open,no,no,no,,unknown,,yes,78.0,no,16-2021,,,f22-1445 records_part2.pdf,
1178,254.0,vch,,,vancouver,2021-04-21,,2021-04-21,2021-05-11,retail,,5.0,partially closed or widespread isolation by ph,yes,no,no,,yes,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1179,255.0,fha,,,surrey,2021-04-22,2021-05-05,,,office,4.0,4.0,closed,yes,yes,unknown,2021-04-23,no,,no,,no,16-2021,,16-2021,f22-1445 records_part2.pdf,
1180,256.0,fha,,,maple ridge,2021-04-22,2021-05-14,,,manufacturi ng/industry,5.0,5.0,closed,yes,yes,unknown,2021-04-23,no,,no,,no,16-2021,,16-2021,f22-1445 records_part2.pdf,
1181,257.0,fha,,,langley,2021-04-22,2021-05-13,,,manufacturi ng/industry,19.0,19.0,closed,yes,yes,unknown,2021-04-23,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1182,258.0,fha,,,abbotsfo rd,2021-04-22,2021-05-04,,,retail,3.0,3.0,,no,no,unknown,,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1183,259.0,fha,,,burnaby,2021-04-22,2021-05-11,,,gym/fitness,3.0,3.0,,no,no,unknown,,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1184,260.0,fha,,,langley,2021-04-22,2021-04-29,,,gym/fitness,4.0,4.0,,no,no,unknown,,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1185,261.0,fha,,,surrey,2021-04-22,2021-04-29,,,maintenanc e/trades/co nstruction,4.0,4.0,closed,yes,yes,unknown,2021-04-24,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1186,262.0,fha,,,abbotsfo rd,2021-04-22,2021-05-12,,,manufacturi ng/industry,3.0,3.0,,no,no,unknown,,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1187,263.0,fha,,,langley,2021-04-22,2021-05-10,,,retail,6.0,6.0,closed,yes,yes,unknown,2021-04-23,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1188,264.0,fha,,,surrey,2021-04-22,2021-05-04,,,restaurant/ bar/lounge,5.0,5.0,closed,yes,yes,unknown,2021-04-22,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1189,265.0,fha,,,surrey,2021-04-23,2021-05-03,,,gym/fitness,5.0,5.0,closed,yes,yes,unknown,2021-04-23,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1190,266.0,fha,,,langley,2021-04-23,2021-05-08,,,manufacturi ng/industry,3.0,3.0,closed,yes,yes,unknown,2021-04-24,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1191,267.0,fha,,,surrey,2021-04-23,2021-05-11,,,manufacturi ng/industry,3.0,3.0,closed,yes,yes,unknown,2021-04-24,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1192,268.0,fha,,,maple ridge,2021-04-23,2021-05-01,,,office,5.0,5.0,,no,no,unknown,,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1193,269.0,fha,,,abbotsfo rd,2021-04-23,2021-05-11,,,office,3.0,3.0,closed,yes,yes,unknown,2021-04-25,no,,no,,no,16-2021,,17-2021,f22-1445 records_part2.pdf,
1194,270.0,fha,,,surrey,2021-04-23,2021-06-09,,,retail,15.0,15.0,,no,no,unknown,,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1195,271.0,fha,,,surrey,2021-04-23,2021-05-11,,,other,8.0,8.0,closed,yes,yes,unknown,2021-04-26,no,,no,,no,16-2021,,17-2021,f22-1445 records_part2.pdf,
1196,272.0,fha,,,langley,2021-04-23,2021-04-27,,,restaurant/ bar/lounge,3.0,3.0,,no,no,unknown,,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1197,273.0,fha,,,surrey,2021-04-23,2021-05-26,,,gym/fitness,8.0,8.0,closed,yes,yes,unknown,2021-05-05,no,,no,,no,16-2021,,18-2021,f22-1445 records_part2.pdf,
1198,274.0,fha,,,burnaby,2021-04-23,2021-05-06,,,manufacturi ng/industry,4.0,4.0,closed,yes,yes,unknown,2021-04-23,no,,no,,no,16-2021,,16-2021,f22-1445 records_part2.pdf,
1199,275.0,fha,,,burnaby,2021-04-24,2021-05-12,,,transportati on,5.0,5.0,,no,no,unknown,,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1200,276.0,fha,,,surrey,2021-04-24,2021-05-19,,,manufacturi ng/industry,8.0,8.0,,no,no,unknown,,no,,no,,no,16-2021,,,f22-1445 records_part2.pdf,
1201,277.0,fha,,,langley,2021-04-24,2021-05-04,,,retail,3.0,3.0,closed,yes,yes,unknown,2021-04-25,no,,no,,no,16-2021,,17-2021,f22-1445 records_part2.pdf,
1202,278.0,fha,,,surrey,2021-04-24,2021-05-04,,,retail,6.0,6.0,closed,yes,yes,unknown,2021-04-25,no,,no,,no,16-2021,,17-2021,f22-1445 records_part2.pdf,
1203,279.0,fha,,,maple ridge,2021-04-24,2021-05-06,,,restaurant/ bar/lounge,6.0,6.0,closed,yes,no,unknown,2021-04-24,yes,,no,,no,16-2021,,16-2021,f22-1445 records_part2.pdf,
1204,280.0,fha,,,chilliwa ck,2021-04-24,2021-05-14,,,other,6.0,6.0,closed,yes,yes,unknown,2021-04-24,no,,no,,no,16-2021,,16-2021,f22-1445 records_part2.pdf,
1205,281.0,vch,,,vancouver,2021-04-24,,2021-04-24,2021-05-16,maintenanc e/trades/co nstruction,,4.0,voluntarily closed by operator,yes,no,yes,2021-04-29,no,,no,,no,16-2021,,17-2021,f22-1445 records_part2.pdf,
1206,282.0,fha,,,abbotsfo rd,2021-04-25,2021-05-12,,,gym/fitness,5.0,5.0,,no,no,unknown,,no,,no,,no,17-2021,,,f22-1445 records_part2.pdf,
1207,283.0,fha,,,new westmin ster,2021-04-25,2021-05-08,,,warehouse,14.0,14.0,closed,yes,yes,unknown,2021-04-26,no,,no,,no,17-2021,,17-2021,f22-1445 records_part2.pdf,
1208,284.0,viha,,,victoria,2021-04-25,,2021-04-21,2021-04-28,restaurant/ bar/lounge,0.0,7.0,closed,yes,no,yes,,unknown,,no,76.0,no,17-2021,,,f22-1445 records_part2.pdf,
1209,285.0,viha,,,langford,2021-04-25,,2021-04-18,2021-04-25,office,0.0,3.0,closed,yes,no,yes,,unknown,,no,79.0,no,17-2021,,,f22-1445 records_part2.pdf,
1210,286.0,vch,,,vancouver,2021-04-25,,2021-04-25,2021-05-26,school/dayc are,,8.0,partially closed or widespread isolation by ph,yes,no,no,,yes,,no,,no,17-2021,,,f22-1445 records_part2.pdf,
1211,287.0,nha,,,unknown,2021-04-25,2021-05-03,,,restaurant/ bar/lounge,2.0,6.0,voluntary closure,yes,no,yes,,unknown,,no,,no,17-2021,,,f22-1445 records_part2.pdf,
1212,288.0,fha,,,langley,2021-04-26,2021-05-09,,,farm/agricul ture,3.0,3.0,not closed: insufficient evidence of recent transmissio n,no,no,unknown,,no,,yes,,no,17-2021,,,f22-1445 records_part2.pdf,
1213,289.0,fha,,,delta,2021-04-26,2021-05-11,,,office,4.0,4.0,closed,yes,yes,unknown,2021-04-26,no,,no,,no,17-2021,,17-2021,f22-1445 records_part2.pdf,
1214,290.0,fha,,,abbotsfo rd,2021-04-26,2021-05-08,,,manufacturi ng/industry,4.0,4.0,closed,yes,yes,unknown,2021-04-27,no,,no,,no,17-2021,,,f22-1445 records_part2.pdf,
1215,291.0,fha,,,surrey,2021-04-26,2021-05-14,,,retail,14.0,14.0,closed,yes,yes,unknown,2021-04-27,no,,no,,no,17-2021,,,f22-1445 records_part2.pdf,
1216,292.0,fha,,,langley,2021-04-26,2021-05-06,,,manufacturi ng/industry,3.0,3.0,closed,yes,yes,unknown,2021-04-27,no,,no,,no,17-2021,,,f22-1445 records_part2.pdf,
1217,293.0,fha,,,burnaby,2021-04-26,2021-04-26,,,manufacturi ng/industry,4.0,4.0,not closed: insufficient evidence of recent transmissio n,no,no,unknown,,no,,yes,,no,17-2021,,,f22-1445 records_part2.pdf,
1218,294.0,fha,,,surrey,2021-04-26,2021-05-05,,,retail,3.0,3.0,closed,yes,yes,unknown,2021-04-27,no,,no,,no,17-2021,,,f22-1445 records_part2.pdf,
1219,295.0,fha,,,chilliwa ck,2021-04-26,2021-05-05,,,maintenanc e/trades/co nstruction,3.0,3.0,not closed: alternate control measures,no,no,unknown,,no,,yes,,no,17-2021,,,f22-1445 records_part2.pdf,
1220,296.0,fha,,,abbotsfo rd,2021-04-26,2021-05-07,,,manufacturi ng/industry,3.0,3.0,closed,yes,yes,unknown,2021-04-27,no,,no,,no,17-2021,,,f22-1445 records_part2.pdf,
1221,297.0,viha,,,victoria,2021-04-26,,2021-04-21,2021-04-26,office,0.0,3.0,closed,yes,no,yes,,unknown,,no,78.0,no,17-2021,,,f22-1445 records_part2.pdf,
1222,298.0,vch,,,vancouver,2021-04-26,,2021-04-26,2021-05-16,retail,,3.0,managed without closure (not closed),no,no,no,,no,,yes,,no,17-2021,,,f22-1445 records_part2.pdf,
1223,299.0,fha,,,langley,2021-04-27,2021-05-09,,,office,5.0,5.0,not closed: alternate control measures,no,no,unknown,,no,,yes,,no,17-2021,,,f22-1445 records_part2.pdf,
1224,300.0,fha,,,langley,2021-04-27,2021-05-14,,,retail,11.0,11.0,closed,yes,yes,unknown,2021-04-29,no,,no,,no,17-2021,,,f22-1445 records_part2.pdf,
1225,301.0,fha,,,burnaby,2021-04-27,2021-05-04,,,retail,4.0,4.0,not closed: insufficient evidence of recent transmissio n,no,no,unknown,,no,,yes,,no,17-2021,,,f22-1445 records_part2.pdf,
1226,302.0,fha,,,surrey,2021-04-27,2021-05-06,,,maintenanc e/trades/co nstruction,6.0,6.0,closed,yes,yes,unknown,2021-04-27,no,,no,,no,17-2021,,,f22-1445 records_part2.pdf,
1227,303.0,fha,,,chilliwa ck,2021-04-27,2021-05-05,,,manufacturi ng/industry,4.0,4.0,closed,yes,yes,unknown,2021-04-28,no,,no,,no,17-2021,,,f22-1445 records_part2.pdf,
1228,304.0,fha,,,surrey,2021-04-27,2021-05-12,,,manufacturi ng/industry,4.0,4.0,closed,yes,yes,unknown,2021-04-28,no,,no,,no,17-2021,,,f22-1445 records_part2.pdf,
1229,305.0,fha,,,chilliwa ck,2021-04-27,2021-05-22,,,retail,4.0,4.0,closed,yes,no,unknown,2021-04-27,yes,,no,,no,17-2021,,,f22-1445 records_part2.pdf,
1230,306.0,fha,,,abbotsfo rd,2021-04-27,2021-05-17,,,warehouse,7.0,7.0,not closed: alternate control measures,no,no,unknown,,no,,yes,,no,17-2021,,,f22-1445 records_part2.pdf,
1231,307.0,fha,,,langley,2021-04-27,2021-05-12,,,manufacturi ng/industry,3.0,3.0,closed,yes,yes,unknown,2021-04-27,no,,no,,no,17-2021,,,f22-1445 records_part2.pdf,
1232,308.0,nha,,,unknown,2021-04-27,2021-06-06,,,manufacturi ng/industry,,8.0,"open (if open, reason for non- closure)",no,no,no,,unknown,,no,,no,17-2021,,,f22-1445 records_part2.pdf,
1233,309.0,fha,,,burnaby,2021-04-28,2021-05-25,,,office,4.0,4.0,closed,yes,yes,unknown,2021-04-30,no,,no,,no,17-2021,,,f22-1445 records_part2.pdf,
1234,310.0,fha,,,new westmin ster,2021-04-28,2021-05-22,,,retail,19.0,19.0,closed,yes,no,unknown,2021-05-09,yes,,no,,no,17-2021,,,f22-1445 records_part2.pdf,
1235,311.0,fha,,,mission,2021-04-28,2021-05-11,,,maintenanc e/trades/co nstruction,5.0,5.0,not closed: alternate control measures,no,no,unknown,,no,,yes,,no,17-2021,,,f22-1445 records_part2.pdf,
1236,312.0,fha,,,burnaby,2021-04-28,2021-05-05,,,hospitality/s ervices,4.0,4.0,not closed: alternate control measures,no,no,unknown,,no,,yes,,no,17-2021,,,f22-1445 records_part2.pdf,
1237,313.0,fha,,,surrey,2021-04-28,2021-05-29,,,manufacturi ng/industry,6.0,6.0,closed,yes,no,unknown,2021-05-14,yes,,no,,no,17-2021,,,f22-1445 records_part2.pdf,
1238,314.0,fha,,,surrey,2021-04-28,2021-06-06,,,retail,8.0,8.0,closed,yes,yes,unknown,2021-05-02,no,,no,,no,17-2021,,,f22-1445 records_part2.pdf,
1239,315.0,fha,,,abbotsfo rd,2021-04-28,2021-05-20,,,food processing,7.0,7.0,not closed: alternate control measures,no,no,unknown,,no,,yes,,no,17-2021,,,f22-1445 records_part2.pdf,
1240,316.0,fha,,,mission,2021-04-28,2021-05-09,,,retail,3.0,3.0,closed,yes,yes,unknown,2021-04-29,no,,no,,no,17-2021,,,f22-1445 records_part2.pdf,
1241,317.0,fha,,,surrey,2021-04-28,2021-05-09,,,office,4.0,4.0,not closed: alternate control measures,no,no,unknown,,no,,yes,,no,17-2021,,,f22-1445 records_part2.pdf,
1242,318.0,fha,,,surrey,2021-04-28,2021-05-06,,,other,3.0,3.0,not closed: insufficient evidence of recent transmissio n,no,no,unknown,,no,,yes,,no,17-2021,,,f22-1445 records_part2.pdf,
1243,319.0,fha,,,surrey,2021-04-28,2021-05-29,,,retail,4.0,4.0,closed,yes,yes,unknown,2021-04-29,no,,no,,no,17-2021,,,f22-1445 records_part2.pdf,
1244,320.0,fha,,,surrey,2021-04-28,2021-05-14,,,maintenanc e/trades/co nstruction,6.0,6.0,not closed: public interest in remaining open,no,no,unknown,,no,,yes,,no,17-2021,,,f22-1445 records_part2.pdf,
1245,321.0,fha,,,surrey,2021-04-28,2021-06-02,,,office,5.0,5.0,closed,yes,yes,unknown,2021-04-29,no,,no,,no,17-2021,,,f22-1445 records_part2.pdf,
1246,322.0,iha,,,cawston/k eremeos,2021-04-29,,2021-04-29,,farm/agricul ture,4.0,3.0,not closed,no,no,no,,unknown,,yes,,no,17-2021,,,f22-1445 records_part2.pdf,
1247,323.0,fha,,,burnaby,2021-04-29,2021-05-19,,,food processing,5.0,5.0,not closed: alternate control measures,no,no,unknown,,no,,yes,,no,17-2021,,,f22-1445 records_part2.pdf,
1248,324.0,fha,,,delta,2021-04-29,2021-05-08,,,transportati on,7.0,7.0,not closed: public interest in remaining open,no,no,unknown,,no,,yes,,no,17-2021,,,f22-1445 records_part2.pdf,
1249,325.0,fha,,,surrey,2021-04-29,2021-05-09,,,maintenanc e/trades/co nstruction,5.0,5.0,not closed: alternate control measures,no,no,unknown,,no,,yes,,no,17-2021,,,f22-1445 records_part2.pdf,
1250,326.0,fha,,,surrey,2021-04-29,2021-05-14,,,restaurant/ bar/lounge,3.0,3.0,not closed: alternate control measures,no,no,unknown,,no,,yes,,no,17-2021,,,f22-1445 records_part2.pdf,
1251,327.0,fha,,,surrey,2021-04-29,2021-05-19,,,transportati on,3.0,3.0,not closed: insufficient evidence of recent transmissio n,no,no,unknown,,no,,yes,,no,17-2021,,,f22-1445 records_part2.pdf,
1252,328.0,fha,,,langley,2021-04-29,2021-05-14,,,warehouse,7.0,7.0,closed,yes,yes,unknown,2021-05-02,no,,no,,no,17-2021,,,f22-1445 records_part2.pdf,
1253,329.0,vch,,,vancouver,2021-04-29,,2021-04-29,2021-05-19,other,,3.0,managed without closure (not closed),no,no,no,,no,,yes,,no,17-2021,,,f22-1445 records_part2.pdf,
1254,330.0,fha,,,burnaby,2021-04-30,2021-04-30,,,manufacturi ng/industry,3.0,3.0,closed,yes,no,unknown,2021-05-02,yes,,no,,no,17-2021,,,f22-1445 records_part2.pdf,
1255,331.0,fha,,,langley,2021-04-30,2021-05-17,,,office,3.0,3.0,closed,yes,no,unknown,2021-04-30,yes,,no,,no,17-2021,,,f22-1445 records_part2.pdf,
1256,332.0,fha,,,surrey,2021-04-30,2021-05-11,,,retail,6.0,6.0,not closed: insufficient evidence of recent transmissio n,no,no,unknown,,no,,yes,,no,17-2021,,,f22-1445 records_part2.pdf,
1257,333.0,fha,,,new westmin ster,2021-04-30,2021-05-04,,,restaurant/ bar/lounge,3.0,3.0,not closed: alternate control measures,no,no,unknown,,no,,yes,,no,17-2021,,,f22-1445 records_part2.pdf,
1258,334.0,viha,,,nanaimo,2021-04-30,,2021-04-27,2021-04-30,other,0.0,3.0,closed,yes,no,yes,,unknown,,no,74.0,no,17-2021,,,f22-1445 records_part2.pdf,
1259,335.0,vch,,,richmond,2021-04-30,,2021-04-30,2021-05-19,office,,4.0,managed without closure (not closed),no,no,no,,no,,yes,,no,17-2021,,,f22-1445 records_part2.pdf,
1260,336.0,nha,,,unknown,2021-04-30,2021-05-20,,,maintenanc e/trades/co nstruction,2.0,5.0,"open (if open, reason for non- closure)",no,no,no,,unknown,,no,,no,17-2021,,,f22-1445 records_part2.pdf,
1261,337.0,fha,,,burnaby,2021-05-01,2021-05-20,,,gym/fitness,4.0,4.0,not closed: alternate control measures,no,no,unknown,,no,,yes,,no,17-2021,,,f22-1445 records_part2.pdf,
1262,338.0,viha,,,victoria,2021-05-01,,2021-04-29,2021-05-01,other,0.0,3.0,closed,yes,no,yes,,unknown,,no,73.0,no,17-2021,,,f22-1445 records_part2.pdf,
1263,339.0,viha,,,victoria,2021-05-02,,2021-04-30,2021-05-06,other,0.0,6.0,open,no,no,no,,unknown,,yes,68.0,no,18-2021,,,f22-1445 records_part2.pdf,
1264,340.0,iha,,,kelowna,2021-05-03,,2021-05-03,,maintenanc e/trades/co nstruction,3.0,5.0,closed,yes,yes,no,2021-04-30,unknown,,no,,no,18-2021,,,f22-1445 records_part2.pdf,
1265,341.0,fha,,,mission,2021-05-03,2021-05-20,,,food processing,7.0,7.0,closed,yes,yes,unknown,2021-05-07,no,,no,,no,18-2021,,,f22-1445 records_part2.pdf,
1266,342.0,fha,,,langley,2021-05-03,2021-05-17,,,maintenanc e/trades/co nstruction,4.0,4.0,closed,yes,yes,unknown,2021-05-04,no,,no,,no,18-2021,,,f22-1445 records_part2.pdf,
1267,343.0,fha,,,delta,2021-05-03,2021-05-14,,,food processing,4.0,4.0,closed,yes,no,unknown,2021-05-03,yes,,no,,no,18-2021,,,f22-1445 records_part2.pdf,
1268,344.0,fha,,,surrey,2021-05-03,2021-05-10,,,maintenanc e/trades/co nstruction,3.0,3.0,not closed: alternate control measures,no,no,unknown,,no,,yes,,no,18-2021,,,f22-1445 records_part2.pdf,
1269,345.0,fha,,,surrey,2021-05-03,2021-05-18,,,farm/agricul ture,4.0,4.0,not closed: alternate control measures,no,no,unknown,,no,,yes,,no,18-2021,,,f22-1445 records_part2.pdf,
1270,346.0,fha,,,surrey,2021-05-03,2021-05-16,,,maintenanc e/trades/co nstruction,3.0,3.0,not closed: insufficient evidence of recent transmissio n,no,no,unknown,,no,,yes,,no,18-2021,,,f22-1445 records_part2.pdf,
1271,347.0,fha,,,langley,2021-05-03,2021-05-11,,,manufacturi ng/industry,3.0,3.0,not closed: insufficient evidence of recent transmissio n,no,no,unknown,,no,,yes,,no,18-2021,,,f22-1445 records_part2.pdf,
1272,348.0,fha,,,delta,2021-05-03,2021-05-12,,,warehouse,4.0,4.0,not closed: alternate control measures,no,no,unknown,,no,,yes,,no,18-2021,,,f22-1445 records_part2.pdf,
1273,349.0,fha,,,coquitla m,2021-05-03,2021-05-19,,,maintenanc e/trades/co nstruction,8.0,8.0,closed,yes,yes,unknown,2021-05-04,no,,no,,no,18-2021,,,f22-1445 records_part2.pdf,
1274,350.0,fha,,,mission,2021-05-03,2021-05-20,,,farm/agricul ture,6.0,6.0,not closed: alternate control measures,no,no,unknown,,no,,yes,,no,18-2021,,,f22-1445 records_part2.pdf,
1275,351.0,fha,,,surrey,2021-05-03,2021-05-20,,,manufacturi ng/industry,8.0,8.0,not closed: alternate control measures,no,no,unknown,,no,,yes,,no,18-2021,,,f22-1445 records_part2.pdf,
1276,352.0,viha,,,victoria,2021-05-03,,2021-05-01,2021-05-05,other,0.0,5.0,closed,yes,no,yes,,unknown,,no,69.0,no,18-2021,,,f22-1445 records_part2.pdf,
1277,353.0,vch,,,vancouver,2021-05-03,,2021-05-03,2021-05-21,maintenanc e/trades/co nstruction,,4.0,partially closed or widespread isolation by ph,yes,no,no,,yes,,no,,no,18-2021,,,f22-1445 records_part2.pdf,
